id,ingested_at,gateway_id,device_timestamp,tag_mac,found,rssi
19973,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:35:53+00,7c:ec:79:44:e0:5f,t,-88
19674,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:55+00,7c:ec:79:47:73:62,f,-127
19675,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:55+00,d4:f5:13:79:e4:5b,f,-127
19676,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:55+00,7c:ec:79:44:e0:5f,f,-127
19974,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:35:57+00,7c:ec:79:47:73:62,t,-89
19975,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:35:57+00,d4:f5:13:79:e4:5b,t,-81
19976,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:35:57+00,7c:ec:79:44:e0:5f,t,-84
19677,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:59+00,7c:ec:79:47:73:62,f,-127
19678,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:59+00,d4:f5:13:79:e4:5b,f,-127
19679,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:35:59+00,7c:ec:79:44:e0:5f,f,-127
19977,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:01+00,7c:ec:79:47:73:62,t,-84
19978,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:01+00,d4:f5:13:79:e4:5b,t,-75
19979,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:01+00,7c:ec:79:44:e0:5f,t,-83
19680,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:03+00,7c:ec:79:47:73:62,f,-127
19681,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:03+00,d4:f5:13:79:e4:5b,f,-127
19682,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:03+00,7c:ec:79:44:e0:5f,f,-127
19980,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:05+00,7c:ec:79:47:73:62,t,-89
19981,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:05+00,d4:f5:13:79:e4:5b,t,-74
19982,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:05+00,7c:ec:79:44:e0:5f,t,-83
19683,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:07+00,7c:ec:79:47:73:62,f,-127
19684,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:07+00,d4:f5:13:79:e4:5b,f,-127
19685,2026-06-01 20:41:53.528815+00,gw-esp32-01,2026-06-01 20:36:07+00,7c:ec:79:44:e0:5f,f,-127
19983,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:09+00,7c:ec:79:47:73:62,t,-91
19984,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:09+00,d4:f5:13:79:e4:5b,t,-90
19985,2026-06-01 20:41:55.703434+00,gw-esp32-01,2026-06-01 20:36:09+00,7c:ec:79:44:e0:5f,t,-83
19686,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:11+00,7c:ec:79:47:73:62,f,-127
19687,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:11+00,d4:f5:13:79:e4:5b,f,-127
19688,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:11+00,7c:ec:79:44:e0:5f,f,-127
20085,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:13+00,7c:ec:79:47:73:62,t,-90
20086,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:13+00,d4:f5:13:79:e4:5b,t,-90
20087,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:13+00,7c:ec:79:44:e0:5f,t,-83
19689,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:15+00,7c:ec:79:47:73:62,f,-127
19690,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:15+00,d4:f5:13:79:e4:5b,f,-127
19691,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:15+00,7c:ec:79:44:e0:5f,f,-127
20088,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:17+00,7c:ec:79:47:73:62,t,-90
20089,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:17+00,d4:f5:13:79:e4:5b,t,-91
20090,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:17+00,7c:ec:79:44:e0:5f,t,-90
19692,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:19+00,7c:ec:79:47:73:62,f,-127
19693,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:19+00,d4:f5:13:79:e4:5b,f,-127
19694,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:19+00,7c:ec:79:44:e0:5f,f,-127
20091,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:21+00,7c:ec:79:47:73:62,t,-86
20092,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:21+00,d4:f5:13:79:e4:5b,t,-81
20093,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:21+00,7c:ec:79:44:e0:5f,t,-90
19695,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:23+00,7c:ec:79:47:73:62,f,-127
19696,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:23+00,d4:f5:13:79:e4:5b,f,-127
19697,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:23+00,7c:ec:79:44:e0:5f,f,-127
20094,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:25+00,7c:ec:79:47:73:62,t,-87
20095,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:25+00,d4:f5:13:79:e4:5b,t,-81
20096,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:25+00,7c:ec:79:44:e0:5f,t,-83
19698,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:27+00,7c:ec:79:47:73:62,f,-127
19699,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:27+00,d4:f5:13:79:e4:5b,f,-127
19700,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:27+00,7c:ec:79:44:e0:5f,f,-127
20097,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:29+00,7c:ec:79:47:73:62,t,-91
20098,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:29+00,d4:f5:13:79:e4:5b,t,-84
20099,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:29+00,7c:ec:79:44:e0:5f,t,-82
19701,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:31+00,7c:ec:79:47:73:62,f,-127
19702,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:31+00,d4:f5:13:79:e4:5b,f,-127
19703,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:31+00,7c:ec:79:44:e0:5f,f,-127
20100,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:33+00,7c:ec:79:47:73:62,t,-94
20101,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:33+00,d4:f5:13:79:e4:5b,t,-98
20102,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:33+00,7c:ec:79:44:e0:5f,t,-81
19704,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:35+00,7c:ec:79:47:73:62,f,-127
19705,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:35+00,d4:f5:13:79:e4:5b,f,-127
19706,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:35+00,7c:ec:79:44:e0:5f,f,-127
20103,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:37+00,7c:ec:79:47:73:62,t,-93
20104,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:37+00,d4:f5:13:79:e4:5b,t,-98
20105,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:37+00,7c:ec:79:44:e0:5f,t,-85
19707,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:39+00,7c:ec:79:47:73:62,f,-127
19708,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:39+00,d4:f5:13:79:e4:5b,f,-127
19709,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:39+00,7c:ec:79:44:e0:5f,f,-127
20106,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:41+00,7c:ec:79:47:73:62,t,-90
20107,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:41+00,d4:f5:13:79:e4:5b,t,-80
20108,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:41+00,7c:ec:79:44:e0:5f,t,-87
19710,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:43+00,7c:ec:79:47:73:62,f,-127
19711,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:43+00,d4:f5:13:79:e4:5b,f,-127
19712,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:43+00,7c:ec:79:44:e0:5f,f,-127
20109,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:45+00,7c:ec:79:47:73:62,t,-96
20110,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:45+00,d4:f5:13:79:e4:5b,t,-83
20111,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:45+00,7c:ec:79:44:e0:5f,t,-82
19713,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:47+00,7c:ec:79:47:73:62,f,-127
19714,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:47+00,d4:f5:13:79:e4:5b,f,-127
19715,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:47+00,7c:ec:79:44:e0:5f,f,-127
20112,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:49+00,7c:ec:79:47:73:62,t,-86
20113,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:49+00,d4:f5:13:79:e4:5b,t,-82
20114,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:49+00,7c:ec:79:44:e0:5f,t,-83
19716,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:51+00,7c:ec:79:47:73:62,f,-127
19717,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:51+00,d4:f5:13:79:e4:5b,f,-127
19718,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:51+00,7c:ec:79:44:e0:5f,f,-127
20115,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:53+00,7c:ec:79:47:73:62,t,-95
20116,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:53+00,d4:f5:13:79:e4:5b,t,-80
20117,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:53+00,7c:ec:79:44:e0:5f,t,-82
19719,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:55+00,7c:ec:79:47:73:62,f,-127
19720,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:55+00,d4:f5:13:79:e4:5b,f,-127
19721,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:55+00,7c:ec:79:44:e0:5f,f,-127
20118,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:57+00,7c:ec:79:47:73:62,t,-91
20119,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:57+00,d4:f5:13:79:e4:5b,t,-99
20120,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:36:57+00,7c:ec:79:44:e0:5f,t,-81
19722,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:59+00,7c:ec:79:47:73:62,f,-127
19723,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:59+00,d4:f5:13:79:e4:5b,f,-127
19724,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:36:59+00,7c:ec:79:44:e0:5f,f,-127
20121,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:01+00,7c:ec:79:47:73:62,t,-97
20122,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:01+00,d4:f5:13:79:e4:5b,t,-79
20123,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:01+00,7c:ec:79:44:e0:5f,t,-82
19725,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:03+00,7c:ec:79:47:73:62,f,-127
19726,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:03+00,d4:f5:13:79:e4:5b,f,-127
19727,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:03+00,7c:ec:79:44:e0:5f,f,-127
20124,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:05+00,7c:ec:79:47:73:62,t,-92
20125,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:05+00,d4:f5:13:79:e4:5b,t,-82
20126,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:05+00,7c:ec:79:44:e0:5f,t,-87
19728,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:07+00,7c:ec:79:47:73:62,f,-127
19729,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:07+00,d4:f5:13:79:e4:5b,f,-127
19730,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:07+00,7c:ec:79:44:e0:5f,f,-127
20127,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:09+00,7c:ec:79:47:73:62,t,-91
20128,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:09+00,d4:f5:13:79:e4:5b,t,-83
20129,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:09+00,7c:ec:79:44:e0:5f,t,-87
19731,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:11+00,7c:ec:79:47:73:62,f,-127
19732,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:11+00,d4:f5:13:79:e4:5b,f,-127
19733,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:11+00,7c:ec:79:44:e0:5f,f,-127
20130,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:13+00,7c:ec:79:47:73:62,t,-89
20131,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:13+00,d4:f5:13:79:e4:5b,t,-84
20132,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:13+00,7c:ec:79:44:e0:5f,t,-83
19734,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:15+00,7c:ec:79:47:73:62,f,-127
19735,2026-06-01 20:41:54.110055+00,gw-esp32-01,2026-06-01 20:37:15+00,d4:f5:13:79:e4:5b,f,-127
19786,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:15+00,7c:ec:79:44:e0:5f,f,-127
20133,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:17+00,7c:ec:79:47:73:62,t,-98
20134,2026-06-01 20:41:56.600477+00,gw-esp32-01,2026-06-01 20:37:17+00,d4:f5:13:79:e4:5b,t,-83
20135,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:17+00,7c:ec:79:44:e0:5f,t,-82
19787,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:19+00,7c:ec:79:47:73:62,f,-127
19788,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:19+00,d4:f5:13:79:e4:5b,f,-127
19789,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:19+00,7c:ec:79:44:e0:5f,f,-127
20136,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:21+00,7c:ec:79:47:73:62,t,-96
20137,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:21+00,d4:f5:13:79:e4:5b,t,-103
20138,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:21+00,7c:ec:79:44:e0:5f,t,-80
19790,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:23+00,7c:ec:79:47:73:62,f,-127
19791,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:23+00,d4:f5:13:79:e4:5b,f,-127
19792,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:23+00,7c:ec:79:44:e0:5f,f,-127
20139,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:25+00,7c:ec:79:47:73:62,t,-95
20140,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:25+00,d4:f5:13:79:e4:5b,t,-82
20141,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:25+00,7c:ec:79:44:e0:5f,t,-87
19793,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:27+00,7c:ec:79:47:73:62,f,-127
19794,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:27+00,d4:f5:13:79:e4:5b,f,-127
19795,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:27+00,7c:ec:79:44:e0:5f,f,-127
20142,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:29+00,7c:ec:79:47:73:62,t,-91
20143,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:29+00,d4:f5:13:79:e4:5b,t,-81
20144,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:29+00,7c:ec:79:44:e0:5f,t,-88
19796,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:31+00,7c:ec:79:47:73:62,f,-127
19797,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:31+00,d4:f5:13:79:e4:5b,f,-127
19798,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:31+00,7c:ec:79:44:e0:5f,f,-127
20145,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:33+00,7c:ec:79:47:73:62,t,-92
20146,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:33+00,d4:f5:13:79:e4:5b,t,-84
20147,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:33+00,7c:ec:79:44:e0:5f,t,-87
19799,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:35+00,7c:ec:79:47:73:62,f,-127
19800,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:35+00,d4:f5:13:79:e4:5b,f,-127
19801,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:35+00,7c:ec:79:44:e0:5f,f,-127
20148,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:37+00,7c:ec:79:47:73:62,t,-91
20149,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:37+00,d4:f5:13:79:e4:5b,t,-83
20150,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:37+00,7c:ec:79:44:e0:5f,t,-83
19802,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:39+00,7c:ec:79:47:73:62,f,-127
19803,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:39+00,d4:f5:13:79:e4:5b,f,-127
19804,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:39+00,7c:ec:79:44:e0:5f,f,-127
20151,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:41+00,7c:ec:79:47:73:62,t,-96
20152,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:41+00,d4:f5:13:79:e4:5b,t,-81
20153,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:41+00,7c:ec:79:44:e0:5f,t,-85
19805,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:43+00,7c:ec:79:47:73:62,f,-127
19806,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:43+00,d4:f5:13:79:e4:5b,f,-127
19807,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:43+00,7c:ec:79:44:e0:5f,f,-127
20154,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:45+00,7c:ec:79:47:73:62,t,-94
20155,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:45+00,d4:f5:13:79:e4:5b,t,-84
20156,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:45+00,7c:ec:79:44:e0:5f,t,-82
19808,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:47+00,7c:ec:79:47:73:62,f,-127
19809,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:47+00,d4:f5:13:79:e4:5b,f,-127
19810,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:47+00,7c:ec:79:44:e0:5f,f,-127
20157,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:49+00,7c:ec:79:47:73:62,t,-91
20158,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:49+00,d4:f5:13:79:e4:5b,t,-82
20159,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:49+00,7c:ec:79:44:e0:5f,t,-82
19811,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:51+00,7c:ec:79:47:73:62,f,-127
19812,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:51+00,d4:f5:13:79:e4:5b,f,-127
19813,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:51+00,7c:ec:79:44:e0:5f,f,-127
20160,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:53+00,7c:ec:79:47:73:62,t,-92
20161,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:53+00,d4:f5:13:79:e4:5b,t,-81
20162,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:53+00,7c:ec:79:44:e0:5f,t,-88
19814,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:55+00,7c:ec:79:47:73:62,f,-127
19815,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:55+00,d4:f5:13:79:e4:5b,f,-127
19816,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:55+00,7c:ec:79:44:e0:5f,f,-127
20163,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:57+00,7c:ec:79:47:73:62,t,-85
20164,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:57+00,d4:f5:13:79:e4:5b,t,-83
20165,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:37:57+00,7c:ec:79:44:e0:5f,t,-86
19817,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:59+00,7c:ec:79:47:73:62,f,-127
19818,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:59+00,d4:f5:13:79:e4:5b,f,-127
19819,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:37:59+00,7c:ec:79:44:e0:5f,f,-127
20166,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:01+00,7c:ec:79:47:73:62,t,-87
20167,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:01+00,d4:f5:13:79:e4:5b,t,-84
20168,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:01+00,7c:ec:79:44:e0:5f,t,-89
19820,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:03+00,7c:ec:79:47:73:62,f,-127
19821,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:03+00,d4:f5:13:79:e4:5b,f,-127
19822,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:03+00,7c:ec:79:44:e0:5f,t,-99
20169,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:05+00,7c:ec:79:47:73:62,t,-85
20170,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:05+00,d4:f5:13:79:e4:5b,t,-83
20171,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:05+00,7c:ec:79:44:e0:5f,t,-83
19823,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:07+00,7c:ec:79:47:73:62,f,-127
19824,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:07+00,d4:f5:13:79:e4:5b,f,-127
19825,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:07+00,7c:ec:79:44:e0:5f,f,-127
20172,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:09+00,7c:ec:79:47:73:62,t,-96
20173,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:09+00,d4:f5:13:79:e4:5b,t,-80
20174,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:09+00,7c:ec:79:44:e0:5f,t,-82
19826,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:11+00,7c:ec:79:47:73:62,f,-127
19827,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:11+00,d4:f5:13:79:e4:5b,f,-127
19828,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:11+00,7c:ec:79:44:e0:5f,f,-127
20175,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:13+00,7c:ec:79:47:73:62,t,-96
20176,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:13+00,d4:f5:13:79:e4:5b,t,-102
20177,2026-06-01 20:41:57.170812+00,gw-esp32-01,2026-06-01 20:38:13+00,7c:ec:79:44:e0:5f,t,-88
19829,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:15+00,7c:ec:79:47:73:62,f,-127
19830,2026-06-01 20:41:54.768448+00,gw-esp32-01,2026-06-01 20:38:15+00,d4:f5:13:79:e4:5b,f,-127
